sub_idx,resp_idx,sensor_idx,cf_alpha,cf_beta,pw_alpha,pw_beta,bw_alpha,bw_beta,off,exp
5,0,Temporal,10.52110895,21.92581505,0.934450264,0.455012743,10.07306585,7.526409226,0.654870947,1.524382516
5,0,Temporal,11.37810925,19.59701949,0.97952589,0.411497367,4.584068922,3.596699829,0.610206802,1.39631678
5,0,Temporal,10.136652,18.81010133,0.913436414,0.337312764,5.273381174,12,1.038051665,1.723048889
5,0,Temporal,11.02624138,23.54722732,1.225075335,0.710973113,8.153090388,7.466039227,0.125906811,1.240369553
5,0,Temporal,10.98790443,19.74914569,1.335058896,0.462843206,3.474491898,6.623489822,0.65189382,1.671614213
5,0,Temporal,9.682187323,21.92581504,1.043254737,0.497623646,5.289575715,5.416570916,1.188142319,1.93863263
5,0,Temporal,10.91059015,19.19788277,1.562778088,0.41472703,4.731422228,7.756956958,0.71374345,1.54619125
5,0,Temporal,9.592564833,23.73690646,0.648693497,0.466144248,5.526096885,5.035122766,0.174969803,0.29871767
5,0,Temporal,8.7239019,23.12728788,0.419376475,0.662883189,2.938235822,5.461265432,-0.448635345,-0.184515318
5,0,Temporal,10.35843216,20.80357045,0.451385348,0.449092072,1.580429276,3.081729499,0.142674106,0.265629692
5,0,Temporal,10.69418044,19.15165811,0.751621341,0.329124299,2.789481323,4.506656399,0.172286152,0.578506855
5,0,Temporal,8.125420179,16.53562854,0.681014396,0.527158596,2.417435712,2.68768925,0.578309805,1.051252819
5,0,Temporal,10.78716702,18.46044886,0.588724289,0.48506121,4.221717964,1.81589771,0.401756643,1.027357903
5,0,Temporal,8.219143063,21.26842459,0.577238978,0.736367532,4.117839407,4.536560759,0.57789418,1.061270074
5,0,Temporal,8.615188083,20.27128673,0.241849291,0.455267331,3.294897059,8.092586898,0.555443429,1.218381256
5,0,Temporal,9.472655685,18.23041316,0.476046412,0.455487146,2.635667717,9.56756862,0.323606963,1.006497384
5,0,Temporal,10.87657453,18.02325254,0.498849089,0.455426944,4.099579348,3.723978031,0.526189748,1.05259789
5,0,Temporal,10.00647938,23.3943656,1.022188659,0.497276239,6.745363019,4.523699405,0.127589927,0.827078347
5,0,Temporal,9.375249301,22.16798354,0.60509775,0.769428831,3.520481057,5.277543317,0.724943199,1.196959718
5,0,Temporal,10.89269309,22.87829473,0.554708996,0.51982582,3.931282456,6.268608639,1.084429218,1.467613497
5,0,Temporal,10.17061874,19.31769987,1.002058541,0.510648542,4.4240149,1.853959171,0.486241365,1.032686283
5,0,Temporal,10.47913168,17.49043103,0.614555969,0.750915424,2.205733597,2.111473621,0.246247708,0.92171129
5,0,Temporal,11.51453182,24.70957444,0.775551589,0.512409825,2.932834467,7.14542992,0.160881316,0.837313732
5,0,Temporal,10.18155804,17.66999884,1.249640859,0.435637805,5.361759331,2.479821226,0.536605279,1.102720036
5,0,Temporal,10.88531461,20.20898788,1.353811906,0.635686699,3.207726688,3.856191925,0.755651212,1.236730127
5,0,Temporal,9.950465944,18.66755959,1.263307793,0.555691669,4.19051977,7.596025018,0.515401335,1.077550986
5,0,Temporal,8.789099279,22.95691601,0.789184114,0.818682441,5.492693473,5.058675492,0.755798256,1.266708693
5,0,Temporal,10.99566026,23.72625086,0.649948184,0.567174418,4.03466128,6.493872628,1.060487753,1.470749325
5,0,Temporal,9.652365645,15.08507043,0.511453705,0.616083808,1.104912528,1.763346985,0.444182389,1.367957502
5,0,Temporal,10.12884048,24.5990364,0.864606935,0.357398059,5.222140457,6.046870618,0.808252456,1.754068617
5,0,Temporal,8.327663427,24.60620469,0.838629961,0.27337363,7.209608834,3.98932854,0.720618829,1.674706969
5,0,Temporal,11.00275926,16.19054306,1.166999369,0.463681968,2.540537276,2.425903173,1.097311926,1.952283759
5,0,Temporal,10.36397366,27.19323167,0.72615127,0.501608171,4.497423225,6.608810515,1.704780204,2.494523983
5,0,Temporal,9.129460518,18.54953603,0.867578429,0.472077407,5.464398027,7.768193429,1.226723947,2.048169257
5,0,Temporal,9.962026192,17.18135707,0.994383957,0.528905694,2.305150533,4.894789813,0.804689814,1.650591796
5,0,Temporal,9.649011157,20.67599677,0.859270006,0.66625564,4.28691436,7.111018887,0.974586806,1.944684129
5,0,Temporal,10.00899481,16.19790959,1.392660434,0.852681443,3.699907769,4.062002475,0.843048045,1.705029129
5,0,Temporal,9.813041447,21.95138969,0.554752001,0.185447313,5.153057341,0.524973454,0.060910215,0.561922925
5,0,Temporal,8.248028326,20.58691758,0.322162027,0.417947841,4.451895636,3.764069051,-0.251353372,0.590058851
5,0,Temporal,10.35932346,26.93196447,0.281604441,0.597896195,2.491695886,5.887754828,0.431737274,1.182451795
5,0,Temporal,9.453728403,24.00557817,0.780306789,0.637624186,4.163073167,5.885922625,1.12492691,1.392593613
5,0,Temporal,11.21370454,23.86352374,0.647319437,0.769792425,4.661229702,5.317043144,-0.558251286,0.383773174
5,0,Temporal,10.20706504,21.9693648,0.437278036,0.361630706,4.921189094,8.57653904,0.054929272,0.785878967
5,0,Temporal,9.256813672,18.1741407,0.410992539,0.35440142,3.225509923,0.585351471,0.143184831,0.743688546
5,0,Temporal,9.082895625,23.57102458,0.915783334,0.387674585,4.182899133,3.682827429,0.611302654,0.961472644
5,0,Temporal,11.39608911,19.37961037,0.733532391,0.503549169,1.793648954,1.654938362,0.153069084,0.62880146
5,0,Temporal,10.45031287,18.28590123,0.716489521,0.519722528,6.88068853,4.488568303,0.30289151,0.919179251
5,0,Temporal,9.337487031,21.0402529,0.523480407,1.048838918,5.044047929,5.594628143,0.447188881,1.041700695
5,0,Temporal,11.2947445,19.84135364,0.91380393,0.489656613,4.046452222,5.819926633,0.336012637,0.792196751
5,0,Temporal,9.244561464,23.43955888,0.54902977,0.39107369,3.825878591,3.12281377,0.649466235,0.940165284
5,0,Temporal,9.230502538,24.20111424,0.1948661,0.406515077,9.499386933,5.00597495,0.272728973,1.163846752
5,0,Temporal,10.23712671,28.08644803,1.442372214,0.420283811,4.582197261,6.857667025,0.444183582,1.396633436
5,0,Temporal,9.681210344,25.36900889,0.456778243,0.452286629,8.35485229,7.741572674,0.72880988,1.624906888
5,0,Temporal,10.25769913,25.94055082,0.693176209,0.470462634,6.212397414,5.678294789,0.431223943,1.316340758
5,0,Temporal,11.27552527,17.57931022,1.497256853,0.644665186,4.703637862,0.510039169,0.033958,1.098326925
5,0,Temporal,9.025364962,15.71868242,0.895444456,0.430508467,5.46789589,4.955427775,0.414135512,1.316263145
5,0,Temporal,10.47510053,18.84650594,1.119951139,0.676511648,7.000923141,1.48183886,0.747952903,1.429139647
5,0,Temporal,9.303458384,25.18508435,1.163879386,0.628412462,3.089821647,6.324752968,0.952542457,1.815900627
5,0,Temporal,10.61429792,19.07079384,1.355972672,0.385548263,3.549280113,4.584686328,0.348212657,1.271338387
5,0,Temporal,10.93649342,25.56126642,0.564996338,0.317818386,5.859658155,2.332005896,1.495351562,1.964788374
5,0,Temporal,8.11859003,20.82028986,0.561666908,0.909302475,5.160587104,10.08591037,0.073905282,1.186197054
5,0,Temporal,10.7494241,17.08448123,1.384046827,0.659689785,2.341759086,6.931593374,0.961337998,1.766612604
5,0,Temporal,8.610160894,20.74324284,0.395269709,0.37389107,2.356538725,3.144798092,1.001498948,1.661843771
5,0,Temporal,10.69560732,19.33583246,1.16181118,0.686522588,3.785917103,9.276198379,0.841467249,1.650406286
5,0,Temporal,11.01568785,17.88355016,1.391675889,0.640194486,4.419910134,3.824552822,0.772407839,1.560825676
5,0,Temporal,10.40950846,19.66785323,0.604636831,0.346963729,2.822090611,4.797972867,1.552561953,2.106313323
5,0,Temporal,9.378378829,28.92641505,0.632900087,0.264798983,5.167081367,2.991128928,0.755068023,1.573637259
5,0,Temporal,11.60256231,17.41271738,1.18186763,0.718232739,4.372560291,2.79354427,-0.168230762,1.039695702
5,0,Temporal,11.40721554,19.51661423,1.033628811,0.479623067,4.643503434,4.011625433,0.601963095,1.427570915
5,0,Temporal,10.36144298,24.53492503,1.174614518,0.398513738,7.359770645,4.642457715,0.360284949,1.308115881
5,0,Temporal,10.0653414,18.01956504,0.929951867,0.386712562,5.102170747,12,1.050378502,1.758978794
5,0,Temporal,11.01837723,24.03753472,1.231151411,0.754618544,8.223924434,7.272679421,0.002375297,1.139446514
5,0,Temporal,9.708009132,21.39069258,0.629466449,0.514724988,8.872376704,11.14314402,0.29085856,1.359568346
5,0,Temporal,11.47382914,21.92581504,1.161713683,0.503724474,3.025312718,5.951700863,1.086870544,1.891415699
5,0,Temporal,10.8742242,18.99612754,1.558410454,0.403808194,4.628012002,8.87883552,0.744909045,1.576401705
5,0,Temporal,11.26679173,16.08310502,0.417159627,0.29954482,4.09333155,1.101695873,0.764825153,0.610723543
5,0,Temporal,8.721780016,25.70337907,0.511355574,0.454403987,3.769350242,6.121596774,0.58828833,0.416586964
5,0,Temporal,10.81175455,28.53368192,0.530809035,0.268525751,4.005123274,10.32090119,0.354273235,0.220566593
5,0,Temporal,11.57336244,16.78154579,0.419890458,0.576072499,5.854052862,3.725959982,1.092559166,0.681044188
5,0,Temporal,9.565034044,15.05420545,0.257497453,0.221553195,2.084066056,1.813326313,1.193553325,0.848908727
5,0,Temporal,10.25978547,16.51199727,0.268565193,0.383578028,3.608733466,3.60203831,1.663307466,1.125417219
5,0,Temporal,10.5830598,16.42809119,0.933935311,0.495820497,4.000557537,3.866846386,1.426830003,1.525668431
5,0,Temporal,10.7169447,25.36921359,0.652377606,0.31811518,4.691920215,1.635061924,0.496048393,0.802628976
5,0,Temporal,10.0082404,21.00140852,0.407354957,0.215418468,7.744979086,1.536561949,0.015867903,0.565197415
5,0,Temporal,11.47607767,26.07947592,0.837587278,0.406548593,3.002468855,8.857725217,1.404837562,1.64077416
5,0,Temporal,8.037885178,18.42164839,0.684115694,0.55634818,7.131329538,7.500427308,-0.159804512,0.490857066
5,0,Temporal,9.994460558,24.63796576,0.599011077,0.258132257,6.197955619,5.029846652,0.928147373,1.16257365
5,0,Temporal,9.720076262,22.75846449,0.656345794,0.353607884,5.741176306,7.768951654,0.663929573,1.04196662
5,0,Temporal,9.968101591,29.44043453,0.966614471,0.536965234,7.032828429,5.020773143,0.419437236,0.803639774
5,0,Temporal,9.53330376,27.55350389,0.487038097,0.560006665,2.077073488,8.224274042,0.852727393,1.211411412
5,0,Temporal,10.67494459,20.83844881,1.132355603,0.300584858,3.902526416,12,0.512518899,0.791098789
5,0,Temporal,9.259101223,29.53424292,0.641174323,0.415611598,4.735434197,3.879520409,1.778315119,1.682071394
5,0,Temporal,11.15989921,26.78670732,0.585649144,0.326858204,4.221512553,5.116188482,1.329756117,1.343291676
5,0,Temporal,10.05604159,17.48863514,1.163913305,0.526642131,5.282600319,4.244557032,1.046559901,1.139266654
5,0,Temporal,10.96455097,24.71778442,0.884118819,0.54279928,6.521204712,8.354868949,1.157184867,1.402856989
5,0,Temporal,9.100363726,17.10281918,1.023018968,0.444681776,6.510566388,6.144318657,1.403494714,1.521662998
5,0,Temporal,10.53261174,21.13633177,0.66590969,0.522585526,5.268672356,12,1.213725181,1.736583094
5,0,Temporal,9.622110586,24.25724381,0.497991932,0.526680941,6.824826635,3.698196227,1.609511165,1.848823792
5,0,Temporal,9.733145253,19.48367994,1.215942357,0.356694538,5.827256254,12,0.769753078,1.246999176
5,0,Temporal,9.983118599,21.82054175,0.672434399,0.327359283,3.304745214,11.77081051,0.648629737,1.160383596
5,0,Temporal,8.287082318,16.8307717,0.594225769,0.446298443,4.854035601,5.412992255,1.241795469,1.507091214
5,0,Temporal,10.63524014,27.78519004,0.989602713,0.391007939,4.953874749,5.567006707,1.384385065,1.630718897
5,0,Temporal,10.78829795,25.10667961,0.748744524,0.564757552,4.798368672,7.802607174,0.47303551,1.107652005
5,0,Temporal,9.391173324,19.2384237,0.966891396,0.428225757,4.675296769,7.170681384,1.046396223,1.436164987
5,0,Temporal,11.00488188,20.03961852,0.941594687,0.605880367,6.090316135,0.517479105,1.346850219,1.693884084
5,0,Temporal,11.48632084,18.99058964,1.249096598,0.464931876,4.519901407,4.131308353,0.854704828,1.308093646
5,0,Temporal,9.079693231,15.09168343,1.222513834,0.306758372,5.338624732,6.491499599,0.73371939,1.111213438
5,0,Temporal,9.324184859,23.66588139,0.456555606,0.392386766,3.055515658,1.401242047,0.579368953,0.408504689
5,0,Temporal,11.99613966,24.04884985,0.258158831,0.676219286,7.326187974,4.953585363,1.227340363,0.866419578
5,0,Temporal,9.998909139,28.51047116,0.66629752,0.519816732,5.481619486,4.495297447,1.344212561,1.328066234
5,0,Temporal,11.74506381,26.14527278,0.297689483,0.483071552,4.418224142,1.601010042,0.508290524,0.458000651
5,0,Temporal,10.10961451,17.87548843,0.543947338,0.240909888,5.006531576,3.877571727,0.960179878,0.744680351
5,0,Temporal,11.16427671,26.5066179,0.23680982,0.33833673,1.74670546,2.900241509,0.556753703,0.438320916
5,0,Temporal,10.91573725,26.0563526,0.536609643,0.483546593,4.441225571,5.245200367,1.162262692,1.019601265
5,0,Temporal,8.976353163,18.28897927,0.395561812,0.343118919,3.098249162,7.707233263,1.237093024,0.953319611
5,0,Temporal,11.82893168,18.04738394,0.698741733,0.50238943,5.648994958,2.318305752,0.099217268,1.055040551
5,0,Temporal,8.498834263,18.21396036,0.882967616,0.504644021,2.216228261,5.431081711,0.72869793,1.450391688
5,0,Temporal,9.174700217,20.16749701,1.236902722,0.684100638,6.193323344,8.556265159,0.301400502,1.041188798
5,0,Temporal,9.609752335,28.65500619,0.794336691,0.43863995,4.902784522,9.328222543,1.511462078,1.983615956
5,0,Temporal,11.53616276,17.17561056,0.454298204,0.468249105,3.988829985,3.999160181,1.395870672,1.823039525
5,0,Temporal,10.30378434,21.02078862,0.583672791,0.536757913,4.0557972,2.464304734,1.411785402,1.671482555
5,0,Temporal,9.404443094,28.64573949,0.750416704,0.305360176,2.207664685,9.172199241,0.963974842,1.527826111
5,0,Temporal,8.937425772,19.04137505,1.10974009,0.493481366,5.327730182,4.965377967,1.842100256,2.090555754
6,0,Temporal,10.42836694,24.10598102,0.489293194,0.799973843,4.656349683,5.431252697,1.428933843,1.521047485
6,0,Temporal,9.791773841,22.91217138,0.479016604,0.753231674,3.485250838,5.584795416,0.35966915,0.619943041
6,0,Temporal,10.28311117,20.46948276,0.32235989,0.365304034,0.56804919,4.141257992,0.416103054,0.693076478
6,0,Temporal,10.55952033,19.61541948,0.447755301,0.59177107,2.702849943,4.245033693,0.569410931,0.807395451
6,0,Temporal,10.03454673,17.8310773,0.554063855,0.272939673,5.14260873,2.402897153,0.162520257,0.63386525
6,0,Temporal,10.34320014,22.32891147,0.662894799,0.382180873,1.713893797,5.787310407,-0.096817725,0.234333828
6,0,Temporal,11.20360782,19.98091181,0.287356893,0.443150233,1.570080481,0.542607724,-0.658124831,-0.079418757
6,0,Temporal,9.777586942,21.42156212,0.513156206,0.305759725,2.668952493,5.984776091,0.305200278,0.529244347
6,0,Temporal,9.616653517,23.28456367,0.590736767,0.679605389,4.685636424,1.873133473,0.624788971,0.8401644
6,0,Temporal,8.25827006,15.87936005,0.262263358,0.376274276,0.543857695,3.413313555,0.26766733,0.895002745
6,0,Temporal,9.279491212,23.2375555,0.703163746,0.325717594,0.542290488,6.201180675,0.701114783,1.532057368
6,0,Temporal,11.70470139,18.04699513,0.790540047,0.517260134,5.698865167,1.199371949,1.0870968,1.816225322
6,0,Temporal,9.971362181,18.28059687,1.391845294,0.435973388,4.93643141,3.465457249,0.263117164,1.137933544
6,0,Temporal,10.26351034,19.94282105,0.823156868,0.596512497,5.450508043,5.997807838,0.893912659,1.773164969
6,0,Temporal,10.27872004,17.2855142,1.639227244,0.455820398,5.451527182,1.914557643,0.355537424,1.358521197
6,0,Temporal,11.39301905,15.84245655,1.368022275,0.510772092,2.51237364,7.564362723,0.982051468,1.642775526
6,0,Temporal,8.655222644,17.56605431,1.529525049,0.741506091,6.164038599,7.145743317,0.715919056,1.542249774
6,0,Temporal,9.782321646,26.05205459,0.413890699,0.277667453,2.630660637,4.692335974,0.025186637,1.058831439
6,0,Temporal,9.810213861,24.97522076,0.848857576,0.251491696,3.188020228,5.290323456,0.57934799,1.550313097
6,0,Temporal,11.01181709,16.54004577,1.26847046,0.592096383,3.331445452,3.778162932,0.393956508,1.5125212
6,0,Temporal,8.594058327,16.49622547,0.827701405,0.354701838,4.608213033,9.127852065,1.060423422,1.93302172
6,0,Temporal,9.804175382,16.3078979,1.065115276,0.705104495,5.944642539,1.367221369,0.903998816,1.695324965
6,0,Temporal,10.71441035,22.36943406,0.741609932,0.250643606,5.425628285,7.01460659,1.211199705,1.964864677
6,0,Temporal,8.444137004,16.64359935,1.028831251,0.681621535,5.253684207,4.424617121,1.404949336,2.011594897
6,0,Temporal,8.462839006,19.63809461,1.203699897,0.555255779,3.99390163,4.669479171,0.619242674,1.558835456
6,0,Temporal,8.040805582,17.64805199,0.328849722,0.239856665,4.30654601,0.500039543,-0.247748474,0.586575945
6,0,Temporal,10.24373116,26.43685625,0.309180635,0.610654506,2.796474881,6.198839367,0.433919687,1.200235989
6,0,Temporal,9.511307682,23.87819246,0.802589563,0.640541259,4.269591418,6.184908278,1.17157244,1.449015312
6,0,Temporal,11.24680955,23.78372136,0.655247612,0.770908725,4.649365417,5.238257746,-0.533011382,0.404567601
6,0,Temporal,10.22768007,21.96402544,0.441143335,0.375342529,4.807027358,8.737365682,0.094762632,0.825625298
6,0,Temporal,9.444863104,23.16351579,0.48526564,0.305122453,3.735080408,12,0.144969137,0.793549961
6,0,Temporal,9.040066991,24.03499946,0.933742175,0.377085424,4.268946588,4.751138295,0.56093944,0.927664049
6,0,Temporal,10.40827795,18.36291994,0.729104461,0.555599614,6.852664361,4.536038981,0.325778148,0.947938306
6,0,Temporal,9.367484653,20.9845733,0.514044311,1.00841432,4.893934207,5.338959659,0.470530643,1.05693849
6,0,Temporal,11.25546871,19.77367622,0.945795813,0.510414287,4.159959622,5.94060961,0.327746199,0.809670852
6,0,Temporal,8.520326863,21.18921068,0.532585946,0.220145376,4.575189345,8.096112499,0.231368344,0.877613334
6,0,Temporal,9.226826066,24.81378272,0.57213394,0.500568547,3.84084676,4.041547215,0.667443317,0.966280479
6,0,Temporal,9.384356653,25.82658695,0.445468117,0.421735068,8.371018461,7.824666477,0.711826194,1.593236103
6,0,Temporal,10.58592298,26.31672856,0.753040804,0.54459987,6.199880442,5.483648939,0.4306739,1.371400647
6,0,Temporal,11.2596878,17.62224745,1.520932083,0.635225285,4.608256486,0.510028073,0.012972181,1.091683013
6,0,Temporal,9.391878401,16.35526903,0.808644779,0.669392475,4.575587997,4.735318463,0.312542337,1.238808614
6,0,Temporal,10.02363089,19.72693602,0.598115623,0.289014681,5.330342338,6.316611848,0.457347368,1.218471663
6,0,Temporal,10.97203409,15.27855257,0.933236965,0.420881513,2.17554357,4.854101416,0.481101947,1.37372981
6,0,Temporal,10.28313012,19.00418452,1.192378938,0.751271183,6.829600221,0.886368992,0.712142551,1.456783799
6,0,Temporal,9.2297918,25.48902016,1.091509915,0.663784908,2.93172987,6.677813356,0.9862066,1.848793373
6,0,Temporal,10.61734209,18.97961392,1.372501758,0.39492275,3.568991737,4.504667224,0.354879815,1.285102127
6,0,Temporal,10.94826913,19.08644533,0.634550378,0.258855306,5.873753245,3.554764797,1.498384094,2.021355078
6,0,Temporal,8.023940608,21.18040567,0.631607797,0.945833083,5.113864017,10.78422366,0.026229693,1.168107805
6,0,Temporal,8.231257524,15.71868242,1.204327993,0.639528394,4.980488578,12,0.900634319,1.621867011
6,0,Temporal,8.753752538,20.98373281,0.37198542,0.365313145,2.385212559,3.207479088,0.999062883,1.649161865
6,0,Temporal,10.76517458,19.07754705,1.143523475,0.634440104,3.70809525,8.697268218,0.866288227,1.645934579
6,0,Temporal,11.07394181,17.72229731,1.355488768,0.657442318,4.3768492,3.457638437,0.593195139,1.422278228
6,0,Temporal,9.919633355,19.62985138,0.669028057,0.333226657,3.118938822,4.760378809,1.571409556,2.148891307
6,0,Temporal,11.60075291,17.5079431,1.209000976,0.714696569,4.361623626,2.811221215,-0.275071573,0.974906239
6,0,Temporal,10.52110895,21.92581505,0.934450264,0.455012743,10.07306585,7.526409226,0.654870947,1.524382516
6,0,Temporal,11.37810925,19.59701949,0.97952589,0.411497367,4.584068922,3.596699829,0.610206802,1.39631678
6,0,Temporal,10.136652,18.81010133,0.913436414,0.337312764,5.273381174,12,1.038051665,1.723048889
6,0,Temporal,11.02624138,23.54722732,1.225075335,0.710973113,8.153090388,7.466039227,0.125906811,1.240369553
6,0,Temporal,10.98790443,19.74914569,1.335058896,0.462843206,3.474491898,6.623489822,0.65189382,1.671614213
6,0,Temporal,9.682187323,21.92581504,1.043254737,0.497623646,5.289575715,5.416570916,1.188142319,1.93863263
6,0,Temporal,10.91059015,19.19788277,1.562778088,0.41472703,4.731422228,7.756956958,0.71374345,1.54619125
6,0,Temporal,9.592564833,23.73690646,0.648693497,0.466144248,5.526096885,5.035122766,0.174969803,0.29871767
6,0,Temporal,8.7239019,23.12728788,0.419376475,0.662883189,2.938235822,5.461265432,-0.448635345,-0.184515318
6,0,Temporal,10.35843216,20.80357045,0.451385348,0.449092072,1.580429276,3.081729499,0.142674106,0.265629692
6,0,Temporal,10.69418044,19.15165811,0.751621341,0.329124299,2.789481323,4.506656399,0.172286152,0.578506855
6,0,Temporal,8.125420179,16.53562854,0.681014396,0.527158596,2.417435712,2.68768925,0.578309805,1.051252819
6,0,Temporal,10.78716702,18.46044886,0.588724289,0.48506121,4.221717964,1.81589771,0.401756643,1.027357903
6,0,Temporal,8.219143063,21.26842459,0.577238978,0.736367532,4.117839407,4.536560759,0.57789418,1.061270074
6,0,Temporal,8.615188083,20.27128673,0.241849291,0.455267331,3.294897059,8.092586898,0.555443429,1.218381256
6,0,Temporal,9.472655685,18.23041316,0.476046412,0.455487146,2.635667717,9.56756862,0.323606963,1.006497384
6,0,Temporal,10.87657453,18.02325254,0.498849089,0.455426944,4.099579348,3.723978031,0.526189748,1.05259789
6,0,Temporal,10.00647938,23.3943656,1.022188659,0.497276239,6.745363019,4.523699405,0.127589927,0.827078347
6,0,Temporal,9.375249301,22.16798354,0.60509775,0.769428831,3.520481057,5.277543317,0.724943199,1.196959718
6,0,Temporal,10.89269309,22.87829473,0.554708996,0.51982582,3.931282456,6.268608639,1.084429218,1.467613497
6,0,Temporal,10.17061874,19.31769987,1.002058541,0.510648542,4.4240149,1.853959171,0.486241365,1.032686283
6,0,Temporal,10.47913168,17.49043103,0.614555969,0.750915424,2.205733597,2.111473621,0.246247708,0.92171129
6,0,Temporal,11.51453182,24.70957444,0.775551589,0.512409825,2.932834467,7.14542992,0.160881316,0.837313732
6,0,Temporal,10.18155804,17.66999884,1.249640859,0.435637805,5.361759331,2.479821226,0.536605279,1.102720036
6,0,Temporal,10.88531461,20.20898788,1.353811906,0.635686699,3.207726688,3.856191925,0.755651212,1.236730127
6,0,Temporal,9.950465944,18.66755959,1.263307793,0.555691669,4.19051977,7.596025018,0.515401335,1.077550986
6,0,Temporal,8.789099279,22.95691601,0.789184114,0.818682441,5.492693473,5.058675492,0.755798256,1.266708693
6,0,Temporal,10.99566026,23.72625086,0.649948184,0.567174418,4.03466128,6.493872628,1.060487753,1.470749325
6,0,Temporal,9.652365645,15.08507043,0.511453705,0.616083808,1.104912528,1.763346985,0.444182389,1.367957502
6,0,Temporal,10.12884048,24.5990364,0.864606935,0.357398059,5.222140457,6.046870618,0.808252456,1.754068617
6,0,Temporal,8.327663427,24.60620469,0.838629961,0.27337363,7.209608834,3.98932854,0.720618829,1.674706969
6,0,Temporal,11.00275926,16.19054306,1.166999369,0.463681968,2.540537276,2.425903173,1.097311926,1.952283759
6,0,Temporal,10.36397366,27.19323167,0.72615127,0.501608171,4.497423225,6.608810515,1.704780204,2.494523983
6,0,Temporal,9.129460518,18.54953603,0.867578429,0.472077407,5.464398027,7.768193429,1.226723947,2.048169257
6,0,Temporal,9.962026192,17.18135707,0.994383957,0.528905694,2.305150533,4.894789813,0.804689814,1.650591796
6,0,Temporal,9.649011157,20.67599677,0.859270006,0.66625564,4.28691436,7.111018887,0.974586806,1.944684129
6,0,Temporal,10.00899481,16.19790959,1.392660434,0.852681443,3.699907769,4.062002475,0.843048045,1.705029129
6,0,Temporal,9.813041447,21.95138969,0.554752001,0.185447313,5.153057341,0.524973454,0.060910215,0.561922925
6,0,Temporal,8.248028326,20.58691758,0.322162027,0.417947841,4.451895636,3.764069051,-0.251353372,0.590058851
6,0,Temporal,10.35932346,26.93196447,0.281604441,0.597896195,2.491695886,5.887754828,0.431737274,1.182451795
6,0,Temporal,9.453728403,24.00557817,0.780306789,0.637624186,4.163073167,5.885922625,1.12492691,1.392593613
6,0,Temporal,11.21370454,23.86352374,0.647319437,0.769792425,4.661229702,5.317043144,-0.558251286,0.383773174
6,0,Temporal,10.20706504,21.9693648,0.437278036,0.361630706,4.921189094,8.57653904,0.054929272,0.785878967
6,0,Temporal,9.256813672,18.1741407,0.410992539,0.35440142,3.225509923,0.585351471,0.143184831,0.743688546
6,0,Temporal,9.082895625,23.57102458,0.915783334,0.387674585,4.182899133,3.682827429,0.611302654,0.961472644
6,0,Temporal,11.39608911,19.37961037,0.733532391,0.503549169,1.793648954,1.654938362,0.153069084,0.62880146
6,0,Temporal,10.45031287,18.28590123,0.716489521,0.519722528,6.88068853,4.488568303,0.30289151,0.919179251
6,0,Temporal,9.337487031,21.0402529,0.523480407,1.048838918,5.044047929,5.594628143,0.447188881,1.041700695
6,0,Temporal,11.2947445,19.84135364,0.91380393,0.489656613,4.046452222,5.819926633,0.336012637,0.792196751
6,0,Temporal,9.244561464,23.43955888,0.54902977,0.39107369,3.825878591,3.12281377,0.649466235,0.940165284
6,0,Temporal,9.230502538,24.20111424,0.1948661,0.406515077,9.499386933,5.00597495,0.272728973,1.163846752
6,0,Temporal,10.23712671,28.08644803,1.442372214,0.420283811,4.582197261,6.857667025,0.444183582,1.396633436
6,0,Temporal,9.681210344,25.36900889,0.456778243,0.452286629,8.35485229,7.741572674,0.72880988,1.624906888
6,0,Temporal,10.25769913,25.94055082,0.693176209,0.470462634,6.212397414,5.678294789,0.431223943,1.316340758
6,0,Temporal,11.27552527,17.57931022,1.497256853,0.644665186,4.703637862,0.510039169,0.033958,1.098326925
6,0,Temporal,9.025364962,15.71868242,0.895444456,0.430508467,5.46789589,4.955427775,0.414135512,1.316263145
6,0,Temporal,10.47510053,18.84650594,1.119951139,0.676511648,7.000923141,1.48183886,0.747952903,1.429139647
6,0,Temporal,9.303458384,25.18508435,1.163879386,0.628412462,3.089821647,6.324752968,0.952542457,1.815900627
6,0,Temporal,10.61429792,19.07079384,1.355972672,0.385548263,3.549280113,4.584686328,0.348212657,1.271338387
6,0,Temporal,10.93649342,25.56126642,0.564996338,0.317818386,5.859658155,2.332005896,1.495351562,1.964788374
6,0,Temporal,8.11859003,20.82028986,0.561666908,0.909302475,5.160587104,10.08591037,0.073905282,1.186197054
6,0,Temporal,10.7494241,17.08448123,1.384046827,0.659689785,2.341759086,6.931593374,0.961337998,1.766612604
6,0,Temporal,8.610160894,20.74324284,0.395269709,0.37389107,2.356538725,3.144798092,1.001498948,1.661843771
6,0,Temporal,10.69560732,19.33583246,1.16181118,0.686522588,3.785917103,9.276198379,0.841467249,1.650406286
6,0,Temporal,11.01568785,17.88355016,1.391675889,0.640194486,4.419910134,3.824552822,0.772407839,1.560825676
6,0,Temporal,10.40950846,19.66785323,0.604636831,0.346963729,2.822090611,4.797972867,1.552561953,2.106313323
6,0,Temporal,9.378378829,28.92641505,0.632900087,0.264798983,5.167081367,2.991128928,0.755068023,1.573637259
